image_id,patient_id,image_path,processed_path,width,height,format,composition_label,label_source
US_00450,,gallstones\1Gallstones\a21 (36).jpg,gallstones\1Gallstones\a21 (36).jpg,1200,900,JPEG,,
US_00451,,gallstones\1Gallstones\a21 (37).jpg,gallstones\1Gallstones\a21 (37).jpg,1200,900,JPEG,,
US_00452,,gallstones\1Gallstones\a21 (38).jpg,gallstones\1Gallstones\a21 (38).jpg,1200,900,JPEG,,
US_00453,,gallstones\1Gallstones\a21 (39).jpg,gallstones\1Gallstones\a21 (39).jpg,1200,900,JPEG,,
US_00454,,gallstones\1Gallstones\a21 (4).jpg,gallstones\1Gallstones\a21 (4).jpg,1200,900,JPEG,,
US_00455,,gallstones\1Gallstones\a21 (40).jpg,gallstones\1Gallstones\a21 (40).jpg,1200,900,JPEG,,
US_00456,,gallstones\1Gallstones\a21 (41).jpg,gallstones\1Gallstones\a21 (41).jpg,1200,900,JPEG,,
US_00457,,gallstones\1Gallstones\a21 (42).jpg,gallstones\1Gallstones\a21 (42).jpg,1200,900,JPEG,,
US_00458,,gallstones\1Gallstones\a21 (43).jpg,gallstones\1Gallstones\a21 (43).jpg,1200,900,JPEG,,
US_00459,,gallstones\1Gallstones\a21 (44).jpg,gallstones\1Gallstones\a21 (44).jpg,1200,900,JPEG,,
US_00460,,gallstones\1Gallstones\a21 (45).jpg,gallstones\1Gallstones\a21 (45).jpg,1200,900,JPEG,,
US_00461,,gallstones\1Gallstones\a21 (46).jpg,gallstones\1Gallstones\a21 (46).jpg,1200,900,JPEG,,
US_00462,,gallstones\1Gallstones\a21 (47).jpg,gallstones\1Gallstones\a21 (47).jpg,1200,900,JPEG,,
US_00463,,gallstones\1Gallstones\a21 (48).jpg,gallstones\1Gallstones\a21 (48).jpg,1200,900,JPEG,,
US_00464,,gallstones\1Gallstones\a21 (5).jpg,gallstones\1Gallstones\a21 (5).jpg,1200,900,JPEG,,
US_00465,,gallstones\1Gallstones\a21 (6).jpg,gallstones\1Gallstones\a21 (6).jpg,1200,900,JPEG,,
US_00466,,gallstones\1Gallstones\a21 (7).jpg,gallstones\1Gallstones\a21 (7).jpg,1200,900,JPEG,,
US_00467,,gallstones\1Gallstones\a21 (8).jpg,gallstones\1Gallstones\a21 (8).jpg,1200,900,JPEG,,
US_00468,,gallstones\1Gallstones\a21 (9).jpg,gallstones\1Gallstones\a21 (9).jpg,1200,900,JPEG,,
US_00469,,gallstones\1Gallstones\a22 (1).jpg,gallstones\1Gallstones\a22 (1).jpg,1200,900,JPEG,,
US_00470,,gallstones\1Gallstones\a22 (10).jpg,gallstones\1Gallstones\a22 (10).jpg,1200,900,JPEG,,
US_00471,,gallstones\1Gallstones\a22 (11).jpg,gallstones\1Gallstones\a22 (11).jpg,1200,900,JPEG,,
US_00472,,gallstones\1Gallstones\a22 (12).jpg,gallstones\1Gallstones\a22 (12).jpg,1200,900,JPEG,,
US_00473,,gallstones\1Gallstones\a22 (13).jpg,gallstones\1Gallstones\a22 (13).jpg,1200,900,JPEG,,
US_00474,,gallstones\1Gallstones\a22 (14).jpg,gallstones\1Gallstones\a22 (14).jpg,1200,900,JPEG,,
US_00475,,gallstones\1Gallstones\a22 (15).jpg,gallstones\1Gallstones\a22 (15).jpg,1200,900,JPEG,,
US_00476,,gallstones\1Gallstones\a22 (16).jpg,gallstones\1Gallstones\a22 (16).jpg,1200,900,JPEG,,
US_00477,,gallstones\1Gallstones\a22 (17).jpg,gallstones\1Gallstones\a22 (17).jpg,1200,900,JPEG,,
US_00478,,gallstones\1Gallstones\a22 (18).jpg,gallstones\1Gallstones\a22 (18).jpg,1200,900,JPEG,,
US_00479,,gallstones\1Gallstones\a22 (19).jpg,gallstones\1Gallstones\a22 (19).jpg,1200,900,JPEG,,
US_00480,,gallstones\1Gallstones\a22 (2).jpg,gallstones\1Gallstones\a22 (2).jpg,1200,900,JPEG,,
US_00481,,gallstones\1Gallstones\a22 (20).jpg,gallstones\1Gallstones\a22 (20).jpg,1200,900,JPEG,,
US_00482,,gallstones\1Gallstones\a22 (21).jpg,gallstones\1Gallstones\a22 (21).jpg,1200,900,JPEG,,
US_00483,,gallstones\1Gallstones\a22 (22).jpg,gallstones\1Gallstones\a22 (22).jpg,1200,900,JPEG,,
US_00484,,gallstones\1Gallstones\a22 (23).jpg,gallstones\1Gallstones\a22 (23).jpg,1200,900,JPEG,,
US_00485,,gallstones\1Gallstones\a22 (24).jpg,gallstones\1Gallstones\a22 (24).jpg,1200,900,JPEG,,
US_00486,,gallstones\1Gallstones\a22 (25).jpg,gallstones\1Gallstones\a22 (25).jpg,1200,900,JPEG,,
US_00487,,gallstones\1Gallstones\a22 (26).jpg,gallstones\1Gallstones\a22 (26).jpg,1200,900,JPEG,,
US_00488,,gallstones\1Gallstones\a22 (27).jpg,gallstones\1Gallstones\a22 (27).jpg,1200,900,JPEG,,
US_00489,,gallstones\1Gallstones\a22 (28).jpg,gallstones\1Gallstones\a22 (28).jpg,1200,900,JPEG,,
US_00490,,gallstones\1Gallstones\a22 (29).jpg,gallstones\1Gallstones\a22 (29).jpg,1200,900,JPEG,,
US_00491,,gallstones\1Gallstones\a22 (3).jpg,gallstones\1Gallstones\a22 (3).jpg,1200,900,JPEG,,
US_00492,,gallstones\1Gallstones\a22 (30).jpg,gallstones\1Gallstones\a22 (30).jpg,1200,900,JPEG,,
US_00493,,gallstones\1Gallstones\a22 (31).jpg,gallstones\1Gallstones\a22 (31).jpg,1200,900,JPEG,,
US_00494,,gallstones\1Gallstones\a22 (32).jpg,gallstones\1Gallstones\a22 (32).jpg,1200,900,JPEG,,
US_00495,,gallstones\1Gallstones\a22 (33).jpg,gallstones\1Gallstones\a22 (33).jpg,1200,900,JPEG,,
US_00496,,gallstones\1Gallstones\a22 (34).jpg,gallstones\1Gallstones\a22 (34).jpg,1200,900,JPEG,,
US_00497,,gallstones\1Gallstones\a22 (35).jpg,gallstones\1Gallstones\a22 (35).jpg,1200,900,JPEG,,
US_00498,,gallstones\1Gallstones\a22 (36).jpg,gallstones\1Gallstones\a22 (36).jpg,1200,900,JPEG,,
US_00499,,gallstones\1Gallstones\a22 (37).jpg,gallstones\1Gallstones\a22 (37).jpg,1200,900,JPEG,,
US_00500,,gallstones\1Gallstones\a22 (38).jpg,gallstones\1Gallstones\a22 (38).jpg,1200,900,JPEG,,
US_00501,,gallstones\1Gallstones\a22 (39).jpg,gallstones\1Gallstones\a22 (39).jpg,1200,900,JPEG,,
US_00502,,gallstones\1Gallstones\a22 (4).jpg,gallstones\1Gallstones\a22 (4).jpg,1200,900,JPEG,,
US_00503,,gallstones\1Gallstones\a22 (40).jpg,gallstones\1Gallstones\a22 (40).jpg,1200,900,JPEG,,
US_00504,,gallstones\1Gallstones\a22 (41).jpg,gallstones\1Gallstones\a22 (41).jpg,1200,900,JPEG,,
US_00505,,gallstones\1Gallstones\a22 (42).jpg,gallstones\1Gallstones\a22 (42).jpg,1200,900,JPEG,,
US_00506,,gallstones\1Gallstones\a22 (43).jpg,gallstones\1Gallstones\a22 (43).jpg,1200,900,JPEG,,
US_00507,,gallstones\1Gallstones\a22 (44).jpg,gallstones\1Gallstones\a22 (44).jpg,1200,900,JPEG,,
US_00508,,gallstones\1Gallstones\a22 (45).jpg,gallstones\1Gallstones\a22 (45).jpg,1200,900,JPEG,,
US_00509,,gallstones\1Gallstones\a22 (46).jpg,gallstones\1Gallstones\a22 (46).jpg,1200,900,JPEG,,
US_00510,,gallstones\1Gallstones\a22 (47).jpg,gallstones\1Gallstones\a22 (47).jpg,1200,900,JPEG,,
US_00511,,gallstones\1Gallstones\a22 (48).jpg,gallstones\1Gallstones\a22 (48).jpg,1200,900,JPEG,,
US_00512,,gallstones\1Gallstones\a22 (5).jpg,gallstones\1Gallstones\a22 (5).jpg,1200,900,JPEG,,
US_00513,,gallstones\1Gallstones\a22 (6).jpg,gallstones\1Gallstones\a22 (6).jpg,1200,900,JPEG,,
US_00514,,gallstones\1Gallstones\a22 (7).jpg,gallstones\1Gallstones\a22 (7).jpg,1200,900,JPEG,,
US_00515,,gallstones\1Gallstones\a22 (8).jpg,gallstones\1Gallstones\a22 (8).jpg,1200,900,JPEG,,
US_00516,,gallstones\1Gallstones\a22 (9).jpg,gallstones\1Gallstones\a22 (9).jpg,1200,900,JPEG,,
US_00517,,gallstones\1Gallstones\a23 (1).jpg,gallstones\1Gallstones\a23 (1).jpg,1200,900,JPEG,,
US_00518,,gallstones\1Gallstones\a23 (10).jpg,gallstones\1Gallstones\a23 (10).jpg,1200,900,JPEG,,
US_00519,,gallstones\1Gallstones\a23 (11).jpg,gallstones\1Gallstones\a23 (11).jpg,1200,900,JPEG,,
US_00520,,gallstones\1Gallstones\a23 (12).jpg,gallstones\1Gallstones\a23 (12).jpg,1200,900,JPEG,,
US_00521,,gallstones\1Gallstones\a23 (13).jpg,gallstones\1Gallstones\a23 (13).jpg,1200,900,JPEG,,
US_00522,,gallstones\1Gallstones\a23 (14).jpg,gallstones\1Gallstones\a23 (14).jpg,1200,900,JPEG,,
US_00523,,gallstones\1Gallstones\a23 (15).jpg,gallstones\1Gallstones\a23 (15).jpg,1200,900,JPEG,,
US_00524,,gallstones\1Gallstones\a23 (16).jpg,gallstones\1Gallstones\a23 (16).jpg,1200,900,JPEG,,
US_00525,,gallstones\1Gallstones\a23 (17).jpg,gallstones\1Gallstones\a23 (17).jpg,1200,900,JPEG,,
US_00526,,gallstones\1Gallstones\a23 (18).jpg,gallstones\1Gallstones\a23 (18).jpg,1200,900,JPEG,,
US_00527,,gallstones\1Gallstones\a23 (19).jpg,gallstones\1Gallstones\a23 (19).jpg,1200,900,JPEG,,
US_00528,,gallstones\1Gallstones\a23 (2).jpg,gallstones\1Gallstones\a23 (2).jpg,1200,900,JPEG,,
US_00529,,gallstones\1Gallstones\a23 (20).jpg,gallstones\1Gallstones\a23 (20).jpg,1200,900,JPEG,,
US_00530,,gallstones\1Gallstones\a23 (21).jpg,gallstones\1Gallstones\a23 (21).jpg,1200,900,JPEG,,
US_00531,,gallstones\1Gallstones\a23 (22).jpg,gallstones\1Gallstones\a23 (22).jpg,1200,900,JPEG,,
US_00532,,gallstones\1Gallstones\a23 (23).jpg,gallstones\1Gallstones\a23 (23).jpg,1200,900,JPEG,,
US_00533,,gallstones\1Gallstones\a23 (24).jpg,gallstones\1Gallstones\a23 (24).jpg,1200,900,JPEG,,
US_00534,,gallstones\1Gallstones\a23 (3).jpg,gallstones\1Gallstones\a23 (3).jpg,1200,900,JPEG,,
US_00535,,gallstones\1Gallstones\a23 (4).jpg,gallstones\1Gallstones\a23 (4).jpg,1200,900,JPEG,,
US_00536,,gallstones\1Gallstones\a23 (5).jpg,gallstones\1Gallstones\a23 (5).jpg,1200,900,JPEG,,
US_00537,,gallstones\1Gallstones\a23 (6).jpg,gallstones\1Gallstones\a23 (6).jpg,1200,900,JPEG,,
US_00538,,gallstones\1Gallstones\a23 (7).jpg,gallstones\1Gallstones\a23 (7).jpg,1200,900,JPEG,,
US_00539,,gallstones\1Gallstones\a23 (8).jpg,gallstones\1Gallstones\a23 (8).jpg,1200,900,JPEG,,
US_00540,,gallstones\1Gallstones\a23 (9).jpg,gallstones\1Gallstones\a23 (9).jpg,1200,900,JPEG,,
US_00541,,gallstones\1Gallstones\a24 (1).jpg,gallstones\1Gallstones\a24 (1).jpg,1200,900,JPEG,,
US_00542,,gallstones\1Gallstones\a24 (10).jpg,gallstones\1Gallstones\a24 (10).jpg,1200,900,JPEG,,
US_00543,,gallstones\1Gallstones\a24 (11).jpg,gallstones\1Gallstones\a24 (11).jpg,1200,900,JPEG,,
US_00544,,gallstones\1Gallstones\a24 (12).jpg,gallstones\1Gallstones\a24 (12).jpg,1200,900,JPEG,,
US_00545,,gallstones\1Gallstones\a24 (13).jpg,gallstones\1Gallstones\a24 (13).jpg,1200,900,JPEG,,
US_00546,,gallstones\1Gallstones\a24 (14).jpg,gallstones\1Gallstones\a24 (14).jpg,1200,900,JPEG,,
US_00547,,gallstones\1Gallstones\a24 (15).jpg,gallstones\1Gallstones\a24 (15).jpg,1200,900,JPEG,,
US_00548,,gallstones\1Gallstones\a24 (16).jpg,gallstones\1Gallstones\a24 (16).jpg,1200,900,JPEG,,
US_00549,,gallstones\1Gallstones\a24 (17).jpg,gallstones\1Gallstones\a24 (17).jpg,1200,900,JPEG,,
US_00550,,gallstones\1Gallstones\a24 (18).jpg,gallstones\1Gallstones\a24 (18).jpg,1200,900,JPEG,,
US_00551,,gallstones\1Gallstones\a24 (19).jpg,gallstones\1Gallstones\a24 (19).jpg,1200,900,JPEG,,
US_00552,,gallstones\1Gallstones\a24 (2).jpg,gallstones\1Gallstones\a24 (2).jpg,1200,900,JPEG,,
US_00553,,gallstones\1Gallstones\a24 (20).jpg,gallstones\1Gallstones\a24 (20).jpg,1200,900,JPEG,,
US_00554,,gallstones\1Gallstones\a24 (21).jpg,gallstones\1Gallstones\a24 (21).jpg,1200,900,JPEG,,
US_00555,,gallstones\1Gallstones\a24 (22).jpg,gallstones\1Gallstones\a24 (22).jpg,1200,900,JPEG,,
US_00556,,gallstones\1Gallstones\a24 (23).jpg,gallstones\1Gallstones\a24 (23).jpg,1200,900,JPEG,,
US_00557,,gallstones\1Gallstones\a24 (24).jpg,gallstones\1Gallstones\a24 (24).jpg,1200,900,JPEG,,
US_00558,,gallstones\1Gallstones\a24 (3).jpg,gallstones\1Gallstones\a24 (3).jpg,1200,900,JPEG,,
US_00559,,gallstones\1Gallstones\a24 (4).jpg,gallstones\1Gallstones\a24 (4).jpg,1200,900,JPEG,,
US_00560,,gallstones\1Gallstones\a24 (5).jpg,gallstones\1Gallstones\a24 (5).jpg,1200,900,JPEG,,
US_00561,,gallstones\1Gallstones\a24 (6).jpg,gallstones\1Gallstones\a24 (6).jpg,1200,900,JPEG,,
US_00562,,gallstones\1Gallstones\a24 (7).jpg,gallstones\1Gallstones\a24 (7).jpg,1200,900,JPEG,,
US_00563,,gallstones\1Gallstones\a24 (8).jpg,gallstones\1Gallstones\a24 (8).jpg,1200,900,JPEG,,
US_00564,,gallstones\1Gallstones\a24 (9).jpg,gallstones\1Gallstones\a24 (9).jpg,1200,900,JPEG,,
US_00565,,gallstones\1Gallstones\a25 (1).jpg,gallstones\1Gallstones\a25 (1).jpg,1200,900,JPEG,,
US_00566,,gallstones\1Gallstones\a25 (10).jpg,gallstones\1Gallstones\a25 (10).jpg,1200,900,JPEG,,
US_00567,,gallstones\1Gallstones\a25 (11).jpg,gallstones\1Gallstones\a25 (11).jpg,1200,900,JPEG,,
US_00568,,gallstones\1Gallstones\a25 (12).jpg,gallstones\1Gallstones\a25 (12).jpg,1200,900,JPEG,,
US_00569,,gallstones\1Gallstones\a25 (13).jpg,gallstones\1Gallstones\a25 (13).jpg,1200,900,JPEG,,
US_00570,,gallstones\1Gallstones\a25 (14).jpg,gallstones\1Gallstones\a25 (14).jpg,1200,900,JPEG,,
US_00571,,gallstones\1Gallstones\a25 (15).jpg,gallstones\1Gallstones\a25 (15).jpg,1200,900,JPEG,,
US_00572,,gallstones\1Gallstones\a25 (16).jpg,gallstones\1Gallstones\a25 (16).jpg,1200,900,JPEG,,
US_00573,,gallstones\1Gallstones\a25 (17).jpg,gallstones\1Gallstones\a25 (17).jpg,1200,900,JPEG,,
US_00574,,gallstones\1Gallstones\a25 (18).jpg,gallstones\1Gallstones\a25 (18).jpg,1200,900,JPEG,,
US_00575,,gallstones\1Gallstones\a25 (19).jpg,gallstones\1Gallstones\a25 (19).jpg,1200,900,JPEG,,
US_00576,,gallstones\1Gallstones\a25 (2).jpg,gallstones\1Gallstones\a25 (2).jpg,1200,900,JPEG,,
US_00577,,gallstones\1Gallstones\a25 (20).jpg,gallstones\1Gallstones\a25 (20).jpg,1200,900,JPEG,,
US_00578,,gallstones\1Gallstones\a25 (21).jpg,gallstones\1Gallstones\a25 (21).jpg,1200,900,JPEG,,
US_00579,,gallstones\1Gallstones\a25 (22).jpg,gallstones\1Gallstones\a25 (22).jpg,1200,900,JPEG,,
US_00580,,gallstones\1Gallstones\a25 (23).jpg,gallstones\1Gallstones\a25 (23).jpg,1200,900,JPEG,,
US_00581,,gallstones\1Gallstones\a25 (24).jpg,gallstones\1Gallstones\a25 (24).jpg,1200,900,JPEG,,
US_00582,,gallstones\1Gallstones\a25 (25).jpg,gallstones\1Gallstones\a25 (25).jpg,1200,900,JPEG,,
US_00583,,gallstones\1Gallstones\a25 (26).jpg,gallstones\1Gallstones\a25 (26).jpg,1200,900,JPEG,,
US_00584,,gallstones\1Gallstones\a25 (27).jpg,gallstones\1Gallstones\a25 (27).jpg,1200,900,JPEG,,
US_00585,,gallstones\1Gallstones\a25 (28).jpg,gallstones\1Gallstones\a25 (28).jpg,1200,900,JPEG,,
US_00586,,gallstones\1Gallstones\a25 (29).jpg,gallstones\1Gallstones\a25 (29).jpg,1200,900,JPEG,,
US_00587,,gallstones\1Gallstones\a25 (3).jpg,gallstones\1Gallstones\a25 (3).jpg,1200,900,JPEG,,
US_00588,,gallstones\1Gallstones\a25 (30).jpg,gallstones\1Gallstones\a25 (30).jpg,1200,900,JPEG,,
US_00589,,gallstones\1Gallstones\a25 (31).jpg,gallstones\1Gallstones\a25 (31).jpg,1200,900,JPEG,,
US_00590,,gallstones\1Gallstones\a25 (32).jpg,gallstones\1Gallstones\a25 (32).jpg,1200,900,JPEG,,
US_00591,,gallstones\1Gallstones\a25 (33).jpg,gallstones\1Gallstones\a25 (33).jpg,1200,900,JPEG,,
US_00592,,gallstones\1Gallstones\a25 (34).jpg,gallstones\1Gallstones\a25 (34).jpg,1200,900,JPEG,,
US_00593,,gallstones\1Gallstones\a25 (35).jpg,gallstones\1Gallstones\a25 (35).jpg,1200,900,JPEG,,
US_00594,,gallstones\1Gallstones\a25 (36).jpg,gallstones\1Gallstones\a25 (36).jpg,1200,900,JPEG,,
US_00595,,gallstones\1Gallstones\a25 (37).jpg,gallstones\1Gallstones\a25 (37).jpg,1200,900,JPEG,,
US_00596,,gallstones\1Gallstones\a25 (38).jpg,gallstones\1Gallstones\a25 (38).jpg,1200,900,JPEG,,
US_00597,,gallstones\1Gallstones\a25 (39).jpg,gallstones\1Gallstones\a25 (39).jpg,1200,900,JPEG,,
US_00598,,gallstones\1Gallstones\a25 (4).jpg,gallstones\1Gallstones\a25 (4).jpg,1200,900,JPEG,,
US_00599,,gallstones\1Gallstones\a25 (40).jpg,gallstones\1Gallstones\a25 (40).jpg,1200,900,JPEG,,
US_00600,,gallstones\1Gallstones\a25 (41).jpg,gallstones\1Gallstones\a25 (41).jpg,1200,900,JPEG,,
US_00601,,gallstones\1Gallstones\a25 (42).jpg,gallstones\1Gallstones\a25 (42).jpg,1200,900,JPEG,,
US_00602,,gallstones\1Gallstones\a25 (43).jpg,gallstones\1Gallstones\a25 (43).jpg,1200,900,JPEG,,
US_00603,,gallstones\1Gallstones\a25 (44).jpg,gallstones\1Gallstones\a25 (44).jpg,1200,900,JPEG,,
US_00604,,gallstones\1Gallstones\a25 (45).jpg,gallstones\1Gallstones\a25 (45).jpg,1200,900,JPEG,,
US_00605,,gallstones\1Gallstones\a25 (46).jpg,gallstones\1Gallstones\a25 (46).jpg,1200,900,JPEG,,
US_00606,,gallstones\1Gallstones\a25 (47).jpg,gallstones\1Gallstones\a25 (47).jpg,1200,900,JPEG,,
US_00607,,gallstones\1Gallstones\a25 (48).jpg,gallstones\1Gallstones\a25 (48).jpg,1200,900,JPEG,,
US_00608,,gallstones\1Gallstones\a25 (5).jpg,gallstones\1Gallstones\a25 (5).jpg,1200,900,JPEG,,
US_00609,,gallstones\1Gallstones\a25 (6).jpg,gallstones\1Gallstones\a25 (6).jpg,1200,900,JPEG,,
US_00610,,gallstones\1Gallstones\a25 (7).jpg,gallstones\1Gallstones\a25 (7).jpg,1200,900,JPEG,,
US_00611,,gallstones\1Gallstones\a25 (8).jpg,gallstones\1Gallstones\a25 (8).jpg,1200,900,JPEG,,
US_00612,,gallstones\1Gallstones\a25 (9).jpg,gallstones\1Gallstones\a25 (9).jpg,1200,900,JPEG,,
US_00613,,gallstones\1Gallstones\a26 (1).jpg,gallstones\1Gallstones\a26 (1).jpg,1200,900,JPEG,,
US_00614,,gallstones\1Gallstones\a26 (10).jpg,gallstones\1Gallstones\a26 (10).jpg,1200,900,JPEG,,
US_00615,,gallstones\1Gallstones\a26 (11).jpg,gallstones\1Gallstones\a26 (11).jpg,1200,900,JPEG,,
US_00616,,gallstones\1Gallstones\a26 (12).jpg,gallstones\1Gallstones\a26 (12).jpg,1200,900,JPEG,,
US_00617,,gallstones\1Gallstones\a26 (13).jpg,gallstones\1Gallstones\a26 (13).jpg,1200,900,JPEG,,
US_00618,,gallstones\1Gallstones\a26 (14).jpg,gallstones\1Gallstones\a26 (14).jpg,1200,900,JPEG,,
US_00619,,gallstones\1Gallstones\a26 (15).jpg,gallstones\1Gallstones\a26 (15).jpg,1200,900,JPEG,,
US_00620,,gallstones\1Gallstones\a26 (16).jpg,gallstones\1Gallstones\a26 (16).jpg,1200,900,JPEG,,
US_00621,,gallstones\1Gallstones\a26 (17).jpg,gallstones\1Gallstones\a26 (17).jpg,1200,900,JPEG,,
US_00622,,gallstones\1Gallstones\a26 (18).jpg,gallstones\1Gallstones\a26 (18).jpg,1200,900,JPEG,,
US_00623,,gallstones\1Gallstones\a26 (19).jpg,gallstones\1Gallstones\a26 (19).jpg,1200,900,JPEG,,
US_00624,,gallstones\1Gallstones\a26 (2).jpg,gallstones\1Gallstones\a26 (2).jpg,1200,900,JPEG,,
US_00625,,gallstones\1Gallstones\a26 (20).jpg,gallstones\1Gallstones\a26 (20).jpg,1200,900,JPEG,,
US_00626,,gallstones\1Gallstones\a26 (21).jpg,gallstones\1Gallstones\a26 (21).jpg,1200,900,JPEG,,
US_00627,,gallstones\1Gallstones\a26 (22).jpg,gallstones\1Gallstones\a26 (22).jpg,1200,900,JPEG,,
US_00628,,gallstones\1Gallstones\a26 (23).jpg,gallstones\1Gallstones\a26 (23).jpg,1200,900,JPEG,,
US_00629,,gallstones\1Gallstones\a26 (24).jpg,gallstones\1Gallstones\a26 (24).jpg,1200,900,JPEG,,
US_00630,,gallstones\1Gallstones\a26 (3).jpg,gallstones\1Gallstones\a26 (3).jpg,1200,900,JPEG,,
US_00631,,gallstones\1Gallstones\a26 (4).jpg,gallstones\1Gallstones\a26 (4).jpg,1200,900,JPEG,,
US_00632,,gallstones\1Gallstones\a26 (5).jpg,gallstones\1Gallstones\a26 (5).jpg,1200,900,JPEG,,
US_00633,,gallstones\1Gallstones\a26 (6).jpg,gallstones\1Gallstones\a26 (6).jpg,1200,900,JPEG,,
US_00634,,gallstones\1Gallstones\a26 (7).jpg,gallstones\1Gallstones\a26 (7).jpg,1200,900,JPEG,,
US_00635,,gallstones\1Gallstones\a26 (8).jpg,gallstones\1Gallstones\a26 (8).jpg,1200,900,JPEG,,
US_00636,,gallstones\1Gallstones\a26 (9).jpg,gallstones\1Gallstones\a26 (9).jpg,1200,900,JPEG,,
US_00637,,gallstones\1Gallstones\a27 (1).jpg,gallstones\1Gallstones\a27 (1).jpg,1200,900,JPEG,,
US_00638,,gallstones\1Gallstones\a27 (10).jpg,gallstones\1Gallstones\a27 (10).jpg,1200,900,JPEG,,
US_00639,,gallstones\1Gallstones\a27 (11).jpg,gallstones\1Gallstones\a27 (11).jpg,1200,900,JPEG,,
US_00640,,gallstones\1Gallstones\a27 (12).jpg,gallstones\1Gallstones\a27 (12).jpg,1200,900,JPEG,,
US_00641,,gallstones\1Gallstones\a27 (13).jpg,gallstones\1Gallstones\a27 (13).jpg,1200,900,JPEG,,
US_00642,,gallstones\1Gallstones\a27 (14).jpg,gallstones\1Gallstones\a27 (14).jpg,1200,900,JPEG,,
US_00643,,gallstones\1Gallstones\a27 (15).jpg,gallstones\1Gallstones\a27 (15).jpg,1200,900,JPEG,,
US_00644,,gallstones\1Gallstones\a27 (16).jpg,gallstones\1Gallstones\a27 (16).jpg,1200,900,JPEG,,
US_00645,,gallstones\1Gallstones\a27 (17).jpg,gallstones\1Gallstones\a27 (17).jpg,1200,900,JPEG,,
US_00646,,gallstones\1Gallstones\a27 (18).jpg,gallstones\1Gallstones\a27 (18).jpg,1200,900,JPEG,,
US_00647,,gallstones\1Gallstones\a27 (19).jpg,gallstones\1Gallstones\a27 (19).jpg,1200,900,JPEG,,
US_00648,,gallstones\1Gallstones\a27 (2).jpg,gallstones\1Gallstones\a27 (2).jpg,1200,900,JPEG,,
US_00649,,gallstones\1Gallstones\a27 (20).jpg,gallstones\1Gallstones\a27 (20).jpg,1200,900,JPEG,,
US_00650,,gallstones\1Gallstones\a27 (21).jpg,gallstones\1Gallstones\a27 (21).jpg,1200,900,JPEG,,
US_00651,,gallstones\1Gallstones\a27 (22).jpg,gallstones\1Gallstones\a27 (22).jpg,1200,900,JPEG,,
US_00652,,gallstones\1Gallstones\a27 (23).jpg,gallstones\1Gallstones\a27 (23).jpg,1200,900,JPEG,,
US_00653,,gallstones\1Gallstones\a27 (24).jpg,gallstones\1Gallstones\a27 (24).jpg,1200,900,JPEG,,
US_00654,,gallstones\1Gallstones\a27 (25).jpg,gallstones\1Gallstones\a27 (25).jpg,1200,900,JPEG,,
US_00655,,gallstones\1Gallstones\a27 (26).jpg,gallstones\1Gallstones\a27 (26).jpg,1200,900,JPEG,,
US_00656,,gallstones\1Gallstones\a27 (27).jpg,gallstones\1Gallstones\a27 (27).jpg,1200,900,JPEG,,
US_00657,,gallstones\1Gallstones\a27 (28).jpg,gallstones\1Gallstones\a27 (28).jpg,1200,900,JPEG,,
US_00658,,gallstones\1Gallstones\a27 (29).jpg,gallstones\1Gallstones\a27 (29).jpg,1200,900,JPEG,,
US_00659,,gallstones\1Gallstones\a27 (3).jpg,gallstones\1Gallstones\a27 (3).jpg,1200,900,JPEG,,
US_00660,,gallstones\1Gallstones\a27 (30).jpg,gallstones\1Gallstones\a27 (30).jpg,1200,900,JPEG,,
US_00661,,gallstones\1Gallstones\a27 (31).jpg,gallstones\1Gallstones\a27 (31).jpg,1200,900,JPEG,,
US_00662,,gallstones\1Gallstones\a27 (32).jpg,gallstones\1Gallstones\a27 (32).jpg,1200,900,JPEG,,
US_00663,,gallstones\1Gallstones\a27 (33).jpg,gallstones\1Gallstones\a27 (33).jpg,1200,900,JPEG,,
US_00664,,gallstones\1Gallstones\a27 (34).jpg,gallstones\1Gallstones\a27 (34).jpg,1200,900,JPEG,,
US_00665,,gallstones\1Gallstones\a27 (35).jpg,gallstones\1Gallstones\a27 (35).jpg,1200,900,JPEG,,
US_00666,,gallstones\1Gallstones\a27 (36).jpg,gallstones\1Gallstones\a27 (36).jpg,1200,900,JPEG,,
US_00667,,gallstones\1Gallstones\a27 (37).jpg,gallstones\1Gallstones\a27 (37).jpg,1200,900,JPEG,,
US_00668,,gallstones\1Gallstones\a27 (38).jpg,gallstones\1Gallstones\a27 (38).jpg,1200,900,JPEG,,
US_00669,,gallstones\1Gallstones\a27 (39).jpg,gallstones\1Gallstones\a27 (39).jpg,1200,900,JPEG,,
US_00670,,gallstones\1Gallstones\a27 (4).jpg,gallstones\1Gallstones\a27 (4).jpg,1200,900,JPEG,,
US_00671,,gallstones\1Gallstones\a27 (40).jpg,gallstones\1Gallstones\a27 (40).jpg,1200,900,JPEG,,
US_00672,,gallstones\1Gallstones\a27 (41).jpg,gallstones\1Gallstones\a27 (41).jpg,1200,900,JPEG,,
US_00673,,gallstones\1Gallstones\a27 (42).jpg,gallstones\1Gallstones\a27 (42).jpg,1200,900,JPEG,,
US_00674,,gallstones\1Gallstones\a27 (43).jpg,gallstones\1Gallstones\a27 (43).jpg,1200,900,JPEG,,
